biomass_id,biomass_name,property,unit,ar_value
49,bark& tupelo& yellow  (hard wood),Iron (Fe),mg/kg (dry),120
49,bark& tupelo& yellow  (hard wood),Magnesium (Mg),mg/kg (dry),1100
49,bark& tupelo& yellow  (hard wood),Manganese (Mn),mg/kg (dry),170
49,bark& tupelo& yellow  (hard wood),Phosphorus (P),mg/kg (dry),630
49,bark& tupelo& yellow  (hard wood),Silicon (Si),mg/kg (dry),220
50,bark& willow& black,Aluminium (Al),mg/kg (dry),91
50,bark& willow& black,Barium (Ba),mg/kg (dry),41
50,bark& willow& black,Calcium (Ca),mg/kg (dry),18000
50,bark& willow& black,Copper (Cu),mg/kg (dry),6.2
50,bark& willow& black,Iron (Fe),mg/kg (dry),94
50,bark& willow& black,Magnesium (Mg),mg/kg (dry),1900
50,bark& willow& black,Manganese (Mn),mg/kg (dry),480
50,bark& willow& black,Phosphorus (P),mg/kg (dry),780
50,bark& willow& black,Silicon (Si),mg/kg (dry),390
51,bark,Moisture content,wt% (ar),0
51,bark,Ash content,wt%,0
51,bark,Carbon,wt%,0
51,bark,Hydrogen,wt%,0
51,bark,Oxygen,wt%,0
51,bark,Nitrogen,wt%,0
51,bark,Sulphur,wt%,0
51,bark,Chlorine (Cl),mg/kg,0
51,bark,Net calorific value (LHV),MJ/kg,0
51,bark,Gross calorific value (HHV),MJ/kg,0
51,bark,HHVMilne,MJ/kg,0
51,bark,,IDT (initial deformation temperature),0
51,bark,,SOT (softening or spherical temperature),0
51,bark,,HT (hemispherical temperature),0
51,bark,,FT (fluid temperature),0
51,bark,P2O5,wt% (ash),3.4
51,bark,SiO2,wt% (ash),14
51,bark,Fe2O3,wt% (ash),1.4
51,bark,Al2O3,wt% (ash),2.8
51,bark,CaO,wt% (ash),59
51,bark,MgO,wt% (ash),5.5
51,bark,Na2O,wt% (ash),0
51,bark,K2O,wt% (ash),3.8
51,bark,Pb,mg/kg (ash),0
51,bark,Cd,mg/kg (ash),0
51,bark,Cu,mg/kg (ash),126
51,bark,Cr,mg/kg (ash),41
53,bark& hardwood,Moisture content,wt%,12.3
53,bark& hardwood,Ash content,wt%,3.5
53,bark& hardwood,Volatile matter,wt%,70.36
53,bark& hardwood,Fixed carbon,wt%,13.84
53,bark& hardwood,Carbon,wt%,44.16
53,bark& hardwood,Hydrogen,wt%,5.11
53,bark& hardwood,Oxygen,wt%,34.75
53,bark& hardwood,Nitrogen,wt%,0.1
53,bark& hardwood,Sulphur,wt%,0.06
53,bark& hardwood,Chlorine (Cl),mg/kg,263.1
53,bark& hardwood,Net calorific value (LHV),MJ/kg,15.73
53,bark& hardwood,Gross calorific value (HHV),MJ/kg,17.15
53,bark& hardwood,HHVMilne,MJ/kg,17.59
54,bark& mixed,Moisture content,wt% (ar),0
54,bark& mixed,Ash content,wt%,0
54,bark& mixed,Carbon,wt%,0
54,bark& mixed,Hydrogen,wt%,0
54,bark& mixed,Oxygen,wt%,0
54,bark& mixed,Nitrogen,wt%,0
54,bark& mixed,Sulphur,wt%,0
54,bark& mixed,Chlorine (Cl),mg/kg,0
54,bark& mixed,Net calorific value (LHV),MJ/kg,0
54,bark& mixed,Gross calorific value (HHV),MJ/kg,0
54,bark& mixed,HHVMilne,MJ/kg,0
54,bark& mixed,,IDT (initial deformation temperature),0
54,bark& mixed,,SOT (softening or spherical temperature),0
54,bark& mixed,,HT (hemispherical temperature),0
54,bark& mixed,,FT (fluid temperature),0
54,bark& mixed,CO2,wt% (ash),5.4
54,bark& mixed,SO3,wt% (ash),1.67
54,bark& mixed,Cl,wt% (ash),0.02
54,bark& mixed,P2O5,wt% (ash),2.18
54,bark& mixed,SiO2,wt% (ash),26.3
54,bark& mixed,Fe2O3,wt% (ash),2.6
54,bark& mixed,Al2O3,wt% (ash),3.59
54,bark& mixed,CaO,wt% (ash),35.8
54,bark& mixed,MgO,wt% (ash),3.07
54,bark& mixed,Na2O,wt% (ash),0.5
54,bark& mixed,K2O,wt% (ash),4.9
54,bark& mixed,Pb,mg/kg (ash),71
54,bark& mixed,Cd,mg/kg (ash),14.7
54,bark& mixed,Cu,mg/kg (ash),184
54,bark& mixed,Hg,mg/kg (ash),0.5
55,wood& beech,Moisture content,wt% (ar),0
55,wood& beech,Ash content,wt%,0
55,wood& beech,Carbon,wt%,0
55,wood& beech,Hydrogen,wt%,0
55,wood& beech,Oxygen,wt%,0
55,wood& beech,Nitrogen,wt%,0
55,wood& beech,Net calorific value (LHV),MJ/kg,0
55,wood& beech,Gross calorific value (HHV),MJ/kg,0
55,wood& beech,HHVMilne,MJ/kg,0
56,wood& beech,Moisture content,wt% (ar),0
56,wood& beech,Ash content,wt%,0
56,wood& beech,Carbon,wt%,0
56,wood& beech,Hydrogen,wt%,0
56,wood& beech,Oxygen,wt%,0
56,wood& beech,Net calorific value (LHV),MJ/kg,0
56,wood& beech,Gross calorific value (HHV),MJ/kg,0
56,wood& beech,HHVMilne,MJ/kg,0
57,wood& beech,Moisture content,wt% (ar),0
57,wood& beech,Ash content,wt%,0
57,wood& beech,Carbon,wt%,0
57,wood& beech,Hydrogen,wt%,0
57,wood& beech,Oxygen,wt%,0
57,wood& beech,Nitrogen,wt%,0
57,wood& beech,Net calorific value (LHV),MJ/kg,0
57,wood& beech,Gross calorific value (HHV),MJ/kg,0
57,wood& beech,HHVMilne,MJ/kg,0
58,wood& beech,Moisture content,wt% (ar),0
58,wood& beech,Ash content,wt%,0
58,wood& beech,Carbon,wt%,0
58,wood& beech,Hydrogen,wt%,0
58,wood& beech,Oxygen,wt%,0
58,wood& beech,Nitrogen,wt%,0
58,wood& beech,Sulphur,wt%,0
58,wood& beech,Net calorific value (LHV),MJ/kg,0
58,wood& beech,Gross calorific value (HHV),MJ/kg,0
58,wood& beech,HHVMilne,MJ/kg,0
59,wood& beech,Moisture content,wt% (ar),0
59,wood& beech,Ash content,wt%,0
59,wood& beech,Carbon,wt%,0
59,wood& beech,Hydrogen,wt%,0
59,wood& beech,Oxygen,wt%,0
59,wood& beech,Nitrogen,wt%,0
59,wood& beech,Sulphur,wt%,0
59,wood& beech,Net calorific value (LHV),MJ/kg,0
59,wood& beech,Gross calorific value (HHV),MJ/kg,0
59,wood& beech,HHVMilne,MJ/kg,0
60,wood& beech,Moisture content,wt% (ar),0
60,wood& beech,Ash content,wt%,0
60,wood& beech,Carbon,wt%,0
60,wood& beech,Hydrogen,wt%,0
60,wood& beech,Oxygen,wt%,0
60,wood& beech,Nitrogen,wt%,0
60,wood& beech,Net calorific value (LHV),MJ/kg,0
60,wood& beech,Gross calorific value (HHV),MJ/kg,0
60,wood& beech,HHVMilne,MJ/kg,0
61,wood& beech,Moisture content,wt% (ar),0
61,wood& beech,Ash content,wt%,0
61,wood& beech,Carbon,wt%,0
61,wood& beech,Hydrogen,wt%,0
61,wood& beech,Oxygen,wt%,0
61,wood& beech,Nitrogen,wt%,0
61,wood& beech,Sulphur,wt%,0
61,wood& beech,Net calorific value (LHV),MJ/kg,0
61,wood& beech,Gross calorific value (HHV),MJ/kg,0
61,wood& beech,HHVMilne,MJ/kg,0
62,wood& beech,Moisture content,wt% (ar),0
62,wood& beech,Ash content,wt%,0
62,wood& beech,Carbon,wt%,0
62,wood& beech,Hydrogen,wt%,0
62,wood& beech,Oxygen,wt%,0
62,wood& beech,Nitrogen,wt%,0
62,wood& beech,Sulphur,wt%,0
62,wood& beech,Net calorific value (LHV),MJ/kg,0
62,wood& beech,Gross calorific value (HHV),MJ/kg,0
62,wood& beech,HHVMilne,MJ/kg,0
63,wood& beech,Moisture content,wt% (ar),0
63,wood& beech,Ash content,wt%,0
63,wood& beech,Carbon,wt%,0
63,wood& beech,Hydrogen,wt%,0
63,wood& beech,Oxygen,wt%,0
63,wood& beech,Nitrogen,wt%,0
63,wood& beech,Sulphur,wt%,0
63,wood& beech,Net calorific value (LHV),MJ/kg,0
63,wood& beech,Gross calorific value (HHV),MJ/kg,0
63,wood& beech,HHVMilne,MJ/kg,0
64,wood& beech,Moisture content,wt% (ar),0
64,wood& beech,Ash content,wt%,0
64,wood& beech,Carbon,wt%,0
64,wood& beech,Hydrogen,wt%,0
64,wood& beech,Oxygen,wt%,0
64,wood& beech,Nitrogen,wt%,0
64,wood& beech,Sulphur,wt%,0
64,wood& beech,Net calorific value (LHV),MJ/kg,0
64,wood& beech,Gross calorific value (HHV),MJ/kg,0
64,wood& beech,HHVMilne,MJ/kg,0
65,wood& beech,Moisture content,wt% (ar),0
65,wood& beech,Ash content,wt%,0
65,wood& beech,Carbon,wt%,0
65,wood& beech,Hydrogen,wt%,0
65,wood& beech,Oxygen,wt%,0
65,wood& beech,Nitrogen,wt%,0
65,wood& beech,Sulphur,wt%,0
65,wood& beech,Net calorific value (LHV),MJ/kg,0
65,wood& beech,Gross calorific value (HHV),MJ/kg,0
65,wood& beech,HHVMilne,MJ/kg,0
66,wood& beech,Moisture content,wt% (ar),0
66,wood& beech,Ash content,wt%,0
66,wood& beech,Carbon,wt%,0
66,wood& beech,Hydrogen,wt%,0
66,wood& beech,Oxygen,wt%,0
66,wood& beech,Net calorific value (LHV),MJ/kg,0
66,wood& beech,Gross calorific value (HHV),MJ/kg,0
66,wood& beech,HHVMilne,MJ/kg,0
67,wood& beech& red,Moisture content,wt% (ar),0
67,wood& beech& red,Carbon,wt%,0
67,wood& beech& red,Hydrogen,wt%,0
67,wood& beech& red,Oxygen,wt%,0
67,wood& beech& red,Net calorific value (LHV),MJ/kg,0
67,wood& beech& red,Gross calorific value (HHV),MJ/kg,0
68,wood& birch + maple,Moisture content,wt%,10
68,wood& birch + maple,Ash content,wt%,0.32
68,wood& birch + maple,Volatile matter,wt%,75.59
68,wood& birch + maple,Fixed carbon,wt%,14.09
68,wood& birch + maple,Carbon,wt%,44.87
68,wood& birch + maple,Hydrogen,wt%,5.51
68,wood& birch + maple,Oxygen,wt%,39.11
68,wood& birch + maple,Nitrogen,wt%,0.09
68,wood& birch + maple,Sulphur,wt%,0.08
68,wood& birch + maple,Chlorine (Cl),mg/kg,270
68,wood& birch + maple,Net calorific value (LHV),MJ/kg,16.26
68,wood& birch + maple,Gross calorific value (HHV),MJ/kg,17.7
68,wood& birch + maple,HHVMilne,MJ/kg,17.88
69,wood& birch + maple,Moisture content,wt%,10
69,wood& birch + maple,Ash content,wt%,0.41
69,wood& birch + maple,Volatile matter,wt%,75.68
69,wood& birch + maple,Fixed carbon,wt%,13.91
69,wood& birch + maple,Carbon,wt%,45.37
69,wood& birch + maple,Hydrogen,wt%,5.52
69,wood& birch + maple,Oxygen,wt%,38.32
69,wood& birch + maple,Nitrogen,wt%,0.35
69,wood& birch + maple,Sulphur,wt%,0
69,wood& birch + maple,Chlorine (Cl),mg/kg,270
69,wood& birch + maple,Net calorific value (LHV),MJ/kg,16.28
69,wood& birch + maple,Gross calorific value (HHV),MJ/kg,17.73
69,wood& birch + maple,HHVMilne,MJ/kg,18.12
70,wood& birch + maple,Moisture content,wt%,8.12
70,wood& birch + maple,Ash content,wt%,0.4
70,wood& birch + maple,Volatile matter,wt%,76.84
70,wood& birch + maple,Fixed carbon,wt%,14.64
70,wood& birch + maple,Carbon,wt%,46.98
70,wood& birch + maple,Hydrogen,wt%,5.26
70,wood& birch + maple,Oxygen,wt%,39.06
70,wood& birch + maple,Nitrogen,wt%,0.13
70,wood& birch + maple,Sulphur,wt%,0.03
70,wood& birch + maple,Chlorine (Cl),mg/kg,183.8
70,wood& birch + maple,Net calorific value (LHV),MJ/kg,16.85
70,wood& birch + maple,Gross calorific value (HHV),MJ/kg,18.2
70,wood& birch + maple,HHVMilne,MJ/kg,18.27
71,wood& birch + maple,Moisture content,wt%,12.37
71,wood& birch + maple,Ash content,wt%,0.55
71,wood& birch + maple,Volatile matter,wt%,73.98
71,wood& birch + maple,Fixed carbon,wt%,13.1
71,wood& birch + maple,Carbon,wt%,44.65
71,wood& birch + maple,Hydrogen,wt%,4.99
71,wood& birch + maple,Oxygen,wt%,37.26
71,wood& birch + maple,Nitrogen,wt%,0.11
71,wood& birch + maple,Sulphur,wt%,0.04
71,wood& birch + maple,Chlorine (Cl),mg/kg,175.3
71,wood& birch + maple,Net calorific value (LHV),MJ/kg,15.53
71,wood& birch + maple,Gross calorific value (HHV),MJ/kg,16.92
71,wood& birch + maple,HHVMilne,MJ/kg,17.34
72,wood& birch + maple,Moisture content,wt%,3.65
72,wood& birch + maple,Ash content,wt%,0.48
72,wood& birch + maple,Volatile matter,wt%,81.42
72,wood& birch + maple,Fixed carbon,wt%,14.45
72,wood& birch + maple,Carbon,wt%,48.53
72,wood& birch + maple,Hydrogen,wt%,5.67
72,wood& birch + maple,Oxygen,wt%,41.46
72,wood& birch + maple,Nitrogen,wt%,0.18
72,wood& birch + maple,Sulphur,wt%,0
72,wood& birch + maple,Chlorine (Cl),mg/kg,289.1
72,wood& birch + maple,Net calorific value (LHV),MJ/kg,17.49
72,wood& birch + maple,Gross calorific value (HHV),MJ/kg,18.82
72,wood& birch + maple,HHVMilne,MJ/kg,19.03
73,wood& birch + maple,Moisture content,wt%,10
73,wood& birch + maple,Ash content,wt%,0.78
73,wood& birch + maple,Volatile matter,wt%,76.03
73,wood& birch + maple,Fixed carbon,wt%,13.19
73,wood& birch + maple,Carbon,wt%,45.13
73,wood& birch + maple,Hydrogen,wt%,5.49
73,wood& birch + maple,Oxygen,wt%,38.52
73,wood& birch + maple,Nitrogen,wt%,0.03
73,wood& birch + maple,Sulphur,wt%,0.03
73,wood& birch + maple,Chlorine (Cl),mg/kg,270
73,wood& birch + maple,Net calorific value (LHV),MJ/kg,16.28
73,wood& birch + maple,Gross calorific value (HHV),MJ/kg,17.72
73,wood& birch + maple,HHVMilne,MJ/kg,18.01
74,wood& birch,Moisture content,wt% (ar),0
74,wood& birch,Ash content,wt%,0
74,wood& birch,Carbon,wt%,0
74,wood& birch,Hydrogen,wt%,0
74,wood& birch,Oxygen,wt%,0
74,wood& birch,Net calorific value (LHV),MJ/kg,0
74,wood& birch,Gross calorific value (HHV),MJ/kg,0
74,wood& birch,HHVMilne,MJ/kg,0
75,wood& birch,Moisture content,wt% (ar),0
75,wood& birch,Carbon,wt%,0
75,wood& birch,Hydrogen,wt%,0
75,wood& birch,Oxygen,wt%,0
75,wood& birch,Net calorific value (LHV),MJ/kg,0
75,wood& birch,Gross calorific value (HHV),MJ/kg,0
76,wood& birch,Moisture content,wt%,35.6
76,wood& birch,Ash content,wt%,0.9
76,wood& birch,Volatile matter,wt%,53.97
76,wood& birch,Fixed carbon,wt%,9.53
76,wood& birch,Carbon,wt%,32.32
76,wood& birch,Hydrogen,wt%,4.83
76,wood& birch,Oxygen,wt%,25.71
76,wood& birch,Nitrogen,wt%,0.32
76,wood& birch,Sulphur,wt%,0.32
76,wood& birch,Net calorific value (LHV),MJ/kg,11.01
76,wood& birch,Gross calorific value (HHV),MJ/kg,12.95
76,wood& birch,HHVMilne,MJ/kg,14.29
77,wood& birch,,IDT (initial deformation temperature),0
77,wood& birch,,FT (fluid temperature),0
77,wood& birch,SO3,wt% (ash),2.2
77,wood& birch,P2O5,wt% (ash),17
77,wood& birch,SiO2,wt% (ash),2.8
77,wood& birch,Fe2O3,wt% (ash),0.7
77,wood& birch,Al2O3,wt% (ash),1.4
77,wood& birch,CaO,wt% (ash),45
77,wood& birch,MgO,wt% (ash),10.8
77,wood& birch,Na2O,wt% (ash),1.3
77,wood& birch,K2O,wt% (ash),11.4
77,wood& birch,TiO2,wt% (ash),0.1
78,wood& birch,Moisture content,wt% (ar),0
78,wood& birch,Ash content,wt%,0
78,wood& birch,Carbon,wt%,0
78,wood& birch,Hydrogen,wt%,0
78,wood& birch,Oxygen,wt%,0
78,wood& birch,Nitrogen,wt%,0
78,wood& birch,Net calorific value (LHV),MJ/kg,0
78,wood& birch,Gross calorific value (HHV),MJ/kg,0
78,wood& birch,HHVMilne,MJ/kg,0
79,wood& particle board,Moisture content,wt% (ar),0
79,wood& particle board,Ash content,wt%,0
79,wood& particle board,Carbon,wt%,0
79,wood& particle board,Hydrogen,wt%,0
79,wood& particle board,Oxygen,wt%,0
79,wood& particle board,Nitrogen,wt%,0
79,wood& particle board,Sulphur,wt%,0
79,wood& particle board,Chlorine (Cl),mg/kg,0
79,wood& particle board,Net calorific value (LHV),MJ/kg,0
79,wood& particle board,Gross calorific value (HHV),MJ/kg,0
79,wood& particle board,HHVMilne,MJ/kg,0
79,wood& particle board,Barium (Ba),mg/kg (dry),27.4
79,wood& particle board,Lead (Pb),mg/kg (dry),6.5
79,wood& particle board,Zinc (Zn),mg/kg (dry),7.5
79,wood& particle board,CO2,wt% (ash),17.6
79,wood& particle board,SO3,wt% (ash),3.43
79,wood& particle board,P2O5,wt% (ash),2.24
79,wood& particle board,SiO2,wt% (ash),9.06
79,wood& particle board,Fe2O3,wt% (ash),4
79,wood& particle board,Al2O3,wt% (ash),2.63
79,wood& particle board,CaO,wt% (ash),25.2
79,wood& particle board,MgO,wt% (ash),8.6
79,wood& particle board,Na2O,wt% (ash),11.2
79,wood& particle board,K2O,wt% (ash),13.4
79,wood& particle board,TiO2,wt% (ash),0.52
79,wood& particle board,Mn,mg/kg (ash),1.1
80,wood& particle board,Moisture content,wt% (ar),0
80,wood& particle board,Ash content,wt%,0
80,wood& particle board,Carbon,wt%,0
80,wood& particle board,Hydrogen,wt%,0
80,wood& particle board,Oxygen,wt%,0
80,wood& particle board,Nitrogen,wt%,0
80,wood& particle board,Sulphur,wt%,0
80,wood& particle board,Chlorine (Cl),mg/kg,0
80,wood& particle board,Net calorific value (LHV),MJ/kg,0
80,wood& particle board,Gross calorific value (HHV),MJ/kg,0
80,wood& particle board,HHVMilne,MJ/kg,0
80,wood& particle board,Arsenic (As),mg/kg (dry),0.4
80,wood& particle board,Barium (Ba),mg/kg (dry),25.4
80,wood& particle board,Cadmium (Cd),mg/kg (dry),0.1
80,wood& particle board,Titanium (Ti),mg/kg (dry),0.9
80,wood& particle board,Zinc (Zn),mg/kg (dry),8
80,wood& particle board,CO2,wt% (ash),2.2
80,wood& particle board,SO3,wt% (ash),10.29
80,wood& particle board,P2O5,wt% (ash),2.8
80,wood& particle board,SiO2,wt% (ash),25.61
80,wood& particle board,Fe2O3,wt% (ash),3.74
80,wood& particle board,Al2O3,wt% (ash),4.9
80,wood& particle board,CaO,wt% (ash),27.6
80,wood& particle board,MgO,wt% (ash),6
80,wood& particle board,Na2O,wt% (ash),4.04
80,wood& particle board,K2O,wt% (ash),9.12
80,wood& particle board,TiO2,wt% (ash),0.52
80,wood& particle board,Mn,mg/kg (ash),1.6
81,wood& particle board,Moisture content,wt% (ar),0
81,wood& particle board,Ash content,wt%,0
81,wood& particle board,Carbon,wt%,0
81,wood& particle board,Hydrogen,wt%,0
81,wood& particle board,Oxygen,wt%,0
81,wood& particle board,Nitrogen,wt%,0
81,wood& particle board,Sulphur,wt%,0
81,wood& particle board,Chlorine (Cl),mg/kg,0
81,wood& particle board,Net calorific value (LHV),MJ/kg,0
81,wood& particle board,Gross calorific value (HHV),MJ/kg,0
81,wood& particle board,HHVMilne,MJ/kg,0
81,wood& particle board,Barium (Ba),mg/kg (dry),10.9
81,wood& particle board,Zinc (Zn),mg/kg (dry),10.5
81,wood& particle board,CO2,wt% (ash),15.6
81,wood& particle board,SO3,wt% (ash),5.49
81,wood& particle board,P2O5,wt% (ash),8
81,wood& particle board,SiO2,wt% (ash),7
81,wood& particle board,Fe2O3,wt% (ash),1.72
81,wood& particle board,Al2O3,wt% (ash),1.5
81,wood& particle board,CaO,wt% (ash),24
81,wood& particle board,MgO,wt% (ash),8
81,wood& particle board,Na2O,wt% (ash),15.6
81,wood& particle board,K2O,wt% (ash),10
81,wood& particle board,TiO2,wt% (ash),0.24
81,wood& particle board,Mn,mg/kg (ash),2
82,wood& particle board,Moisture content,wt% (ar),0
82,wood& particle board,Ash content,wt%,0
82,wood& particle board,Carbon,wt%,0
82,wood& particle board,Hydrogen,wt%,0
82,wood& particle board,Oxygen,wt%,0
82,wood& particle board,Nitrogen,wt%,0
82,wood& particle board,Sulphur,wt%,0
82,wood& particle board,Chlorine (Cl),mg/kg,0
82,wood& particle board,Net calorific value (LHV),MJ/kg,0
82,wood& particle board,Gross calorific value (HHV),MJ/kg,0
82,wood& particle board,HHVMilne,MJ/kg,0
82,wood& particle board,Barium (Ba),mg/kg (dry),9.1
82,wood& particle board,Zinc (Zn),mg/kg (dry),11.5
82,wood& particle board,CO2,wt% (ash),14
82,wood& particle board,SO3,wt% (ash),4.39
82,wood& particle board,P2O5,wt% (ash),6.2
82,wood& particle board,SiO2,wt% (ash),10.64
82,wood& particle board,Fe2O3,wt% (ash),3.25
82,wood& particle board,Al2O3,wt% (ash),2.07
82,wood& particle board,CaO,wt% (ash),26
82,wood& particle board,MgO,wt% (ash),9.2
82,wood& particle board,Na2O,wt% (ash),12.56
82,wood& particle board,K2O,wt% (ash),8.56
82,wood& particle board,TiO2,wt% (ash),0.32
82,wood& particle board,Mn,mg/kg (ash),1.6
83,wood& particle board,Moisture content,wt% (ar),0
83,wood& particle board,Ash content,wt%,0
83,wood& particle board,Carbon,wt%,0
83,wood& particle board,Hydrogen,wt%,0
83,wood& particle board,Oxygen,wt%,0
83,wood& particle board,Nitrogen,wt%,0
83,wood& particle board,Sulphur,wt%,0
83,wood& particle board,Chlorine (Cl),mg/kg,0
83,wood& particle board,Net calorific value (LHV),MJ/kg,0
83,wood& particle board,Gross calorific value (HHV),MJ/kg,0
83,wood& particle board,HHVMilne,MJ/kg,0
83,wood& particle board,,IDT (initial deformation temperature),0
83,wood& particle board,,SOT (softening or spherical temperature),0
83,wood& particle board,,HT (hemispherical temperature),0
83,wood& particle board,,FT (fluid temperature),0
83,wood& particle board,P2O5,wt% (ash),2.12
83,wood& particle board,SiO2,wt% (ash),34.3
83,wood& particle board,Fe2O3,wt% (ash),4.04
83,wood& particle board,Al2O3,wt% (ash),6.55
83,wood& particle board,CaO,wt% (ash),27
83,wood& particle board,MgO,wt% (ash),4.68
83,wood& particle board,Na2O,wt% (ash),2.56
83,wood& particle board,K2O,wt% (ash),7.63
83,wood& particle board,Pb,mg/kg (ash),26
83,wood& particle board,Cd,mg/kg (ash),0
83,wood& particle board,Cu,mg/kg (ash),559
83,wood& particle board,Cr,mg/kg (ash),160
84,wood& particle board,Moisture content,wt% (ar),0
84,wood& particle board,Ash content,wt%,0
84,wood& particle board,Carbon,wt%,0
84,wood& particle board,Hydrogen,wt%,0
84,wood& particle board,Oxygen,wt%,0
84,wood& particle board,Nitrogen,wt%,0
84,wood& particle board,Sulphur,wt%,0
84,wood& particle board,Chlorine (Cl),mg/kg,0
84,wood& particle board,Net calorific value (LHV),MJ/kg,0
84,wood& particle board,Gross calorific value (HHV),MJ/kg,0
84,wood& particle board,HHVMilne,MJ/kg,0
84,wood& particle board,,IDT (initial deformation temperature),0
84,wood& particle board,,SOT (softening or spherical temperature),0
84,wood& particle board,,HT (hemispherical temperature),0
84,wood& particle board,,FT (fluid temperature),0
84,wood& particle board,P2O5,wt% (ash),1.98
84,wood& particle board,SiO2,wt% (ash),12.1
84,wood& particle board,Fe2O3,wt% (ash),1.7
84,wood& particle board,Al2O3,wt% (ash),5.45
84,wood& particle board,CaO,wt% (ash),22.5
84,wood& particle board,MgO,wt% (ash),3.59
84,wood& particle board,Na2O,wt% (ash),1
84,wood& particle board,K2O,wt% (ash),3.3
84,wood& particle board,Pb,mg/kg (ash),316
84,wood& particle board,Cd,mg/kg (ash),0
84,wood& particle board,Cu,mg/kg (ash),124
84,wood& particle board,Cr,mg/kg (ash),243
85,wood& demolition wood,Moisture content,wt% (ar),0
85,wood& demolition wood,Ash content,wt%,0
85,wood& demolition wood,Carbon,wt%,0
85,wood& demolition wood,Hydrogen,wt%,0
85,wood& demolition wood,Oxygen,wt%,0
85,wood& demolition wood,Nitrogen,wt%,0
85,wood& demolition wood,Net calorific value (LHV),MJ/kg,0
85,wood& demolition wood,Gross calorific value (HHV),MJ/kg,0
85,wood& demolition wood,HHVMilne,MJ/kg,0
86,wood& demolition wood,Moisture content,wt% (ar),0
86,wood& demolition wood,Ash content,wt%,0
86,wood& demolition wood,Carbon,wt%,0
86,wood& demolition wood,Hydrogen,wt%,0
86,wood& demolition wood,Oxygen,wt%,0
86,wood& demolition wood,Nitrogen,wt%,0
86,wood& demolition wood,Net calorific value (LHV),MJ/kg,0
86,wood& demolition wood,Gross calorific value (HHV),MJ/kg,0
86,wood& demolition wood,HHVMilne,MJ/kg,0
87,wood& demolition wood,Moisture content,wt% (ar),0
87,wood& demolition wood,Ash content,wt%,0
87,wood& demolition wood,Carbon,wt%,0
87,wood& demolition wood,Hydrogen,wt%,0
87,wood& demolition wood,Oxygen,wt%,0
87,wood& demolition wood,Nitrogen,wt%,0
87,wood& demolition wood,Sulphur,wt%,0
87,wood& demolition wood,Net calorific value (LHV),MJ/kg,0
87,wood& demolition wood,Gross calorific value (HHV),MJ/kg,0
87,wood& demolition wood,HHVMilne,MJ/kg,0
88,wood& oak,Moisture content,wt% (ar),0
88,wood& oak,Carbon,wt%,0
88,wood& oak,Hydrogen,wt%,0
88,wood& oak,Oxygen,wt%,0
88,wood& oak,Net calorific value (LHV),MJ/kg,0
88,wood& oak,Gross calorific value (HHV),MJ/kg,0
89,wood& oak,Moisture content,wt% (ar),0
89,wood& oak,Ash content,wt%,0
89,wood& oak,Carbon,wt%,0
89,wood& oak,Hydrogen,wt%,0
89,wood& oak,Oxygen,wt%,0
89,wood& oak,Nitrogen,wt%,0
89,wood& oak,Sulphur,wt%,0
89,wood& oak,Chlorine (Cl),mg/kg,0
89,wood& oak,Net calorific value (LHV),MJ/kg,0
89,wood& oak,Gross calorific value (HHV),MJ/kg,0
89,wood& oak,HHVMilne,MJ/kg,0
90,wood& oak,Moisture content,wt% (ar),0
